Miko,何况还有你，对不对,左
,,
我,没有没有,"右,选项,140"
我,你又要拖我下水,"右,选项,143"
,,
Miko,哎呀，什么没有没有的,"左,分支140"
Miko,要说“有的有的，我一直在呀”,"左,146"
,,
Miko,怎么能说是拖下水呢...,"左,分支143"
Miko,我们之间还计较什么嘛，对不对,"左,146"
,,
Miko,(●'？'●)？~~~,"左,分支146"
,,
我,唉...,"右,选项,148"
我,对方已下线,"右,选项,150"
,,
Miko,别这么沮丧嘛，第一美少女在这里啊,"左,152,分支148"
,,
Miko,别装！我知道你在线！,"左,分支150"
Miko,话说回来，主要是我从我爸和警察对话中听到了那位大叔家的地址,"左,分支152"
Miko,我觉得我要是不去看看，简直对不起我这么灵敏的耳朵,左
Miko,就是去看看嘛，有什么所谓呢,左
Miko,这事我都没有告诉小艾姐，都只告诉你一个人,左
Miko,好啦，小艾姐上班了，我也该出门了，等会再说！,左
,对方已下线,中
,预计10分钟,"中,0,等待,10"
,对方已上线,中
S3-01,很高兴认识你们，这里是Miko，给你们添麻烦了,动态
,S3-01-n,图鉴
Miko,hihi，我在地铁上了,左
Miko,话说这几天地铁不知道怎么搞的，开始排队安检了啊，排好长的队,左
Miko,安检好严格，连安检门都装上了，每个人都要过一遍，如果滴滴叫了，还要到旁边去单独检查一次,左
Miko,我发卡是金属的，都滴滴叫了，然后还摘下来重新过一遍,左
,,
我,你的发卡的确是危险品,"右,选项,167"
我,对待破坏狂是应该严格一点,"右,选项,167"
,,
Miko,呸呸呸，我知道你想说什么,"左,分支167"
Miko,闭嘴吧,左
Miko,那次是紧急情况好吗！,左
Miko,你也不夸我聪明，随机应变灵活机动随地取材,左
Miko,多亏了我这么随机应变灵活机动随地取材，才逃过一劫好吗！,左
,,
我,好啦好啦,"右,选项,173"
我,是是是多亏了你聪明,"右,选项,173"
,,
Miko,哼哼,"左,分支173"
Miko,不过说正经的，我一直在想这个问题,左
Miko,我爸他原来工作的那个研究所，也是科研机构,左
Miko,工作的都是科学家，按理说也没有那么胆大妄为，搞什么绑架之类的,左
Miko,上次出意外的那个大叔，结果还被搞到到处追踪,左
Miko,当时也算是他的同事，只是负责不同方面，彼此不算熟,左
Miko,我听我爸说，当时研究所里的资金都是一个财团赞助的，后来的实验是出了问题还是怎么的，反正他就反对继续下去,左
Miko,想必后来的发生事情都跟这个有关系吧,左
,,
我,你爸到底研究的是什么？,"右,选项,190"
我,你爸反对什么呢？,"右,选项,182"
,,
Miko,我听他的意思是，他觉得这个实验继续搞下去会出现混乱，社会秩序会乱,"左,分支182"
Miko,所以他就反对，结果被抓起来,左
Miko,那个大叔则是进了一步，继续到真的发现会有问题，发现和我爸警告的一样，就害怕起来了,左
Miko,我还专门问过我爸，到底是什么混乱，他跟我讲了一大堆我听不懂的东西,左
44,熵,词典
Miko,什么增熵减熵的，这个字太怪了，我就记得这个字了,左
Miko,还有什么系统有序性和无序性的变化啊，可逆不可逆的区别啊,左
Miko,搞得我头都大了,左
,,
我,我也头大了,"右,选项,198"
我,听不懂...,"右,选项,198"
,,
Miko,我也搞不清楚啊,"左,分支190"
Miko,我也问过他，他给我讲一大堆听不懂的，什么概率发生、非概率发生的,左
44,熵,词典
Miko,好像又跟时间有关系，什么熵？,左
Miko,是这个字吧？熵？,左
Miko,他跟我讲过这个概念，可是我忘完了...,左
Miko,增加系统无序性，又什么可逆不可逆的，平行相切的，听得我头都大了,左
Miko,反正他的意思就是，他觉得继续搞下去会有社会秩序问题，所以他就反对，结果就搞成那样了,左
,,
我,好神秘啊...,"右,选项,198"
我,社会秩序？,"右,选项,198"
,,
Miko,是啊，我就更晕了，我爸研究的都是这些听也听不懂的东西,"左,分支198"
Miko,唉，不过有什么用呢，自己家人也听不懂，自己研究得再快乐也没法分享,左
Miko,以前妈妈还在的时候，我们都还能一起说话吃饭玩,左
Miko,想想那时候真开心，也没有过去多久啊，就几年前而已,左
Miko,后来妈妈不在了，之后他整个人就变了,左
Miko,就成天研究他的事情，疯了一样，也不管我,左
,,
我,你不是不喜欢别人管你么？,"右,选项,205"
我,你居然想被管？,"右,选项,207"
,,
Miko,不喜欢是不喜欢,"左,分支205"
Miko,可是,左
Miko,我不知道,"左,分支207"
Miko,被人管，没人管...,左
Miko,谁知道呢,左
Miko,唉不说了，我等会到了地点再跟你聊,左
,对方已下线,中
,预计15分钟,"中,0,等待,15"
,对方已上线,中
Miko,好啦，我到啦,左
Miko,这地铁真是挤死人，出入都很麻烦啊,左
Miko,好在找到这地方还不算难，毕竟我是城市小王子对不对,左
,,
我,小王子？,"右,选项,218"
我,性转？,"右,选项,220"
,,
Miko,是啊，谁要当小公主啊,"左,223,分支218"
,,
Miko,转你个头啊，你难道想让我当小公主？,"左,分支220"
Miko,你不觉得辣眼睛？,左
Miko,说正经的，这地方很有趣啊,"左,分支223"
Miko,这是那种很老派的公寓啊，有些年头了吧,左
Miko,红砖砌的那种，很像旧时代的那种小洋房啊,左
Miko,不过现在应该不会是单独一户人家了吧，应该都是分租的,左
Miko,那要是一栋都是自己的，不知道有多有钱啧啧啧,左
,,
我,就知道钱,"右,选项,229"
我,分租也应该很贵吧,"右,选项,232"
,,
Miko,哼，钱有什么不好啊,"左,分支229"
Miko,没钱连饭都没得吃,"左,235"
,,
Miko,不知道哇,"左,分支232"
Miko,光是看上去就很漂亮，住起来应该不错,左
Miko,好啦，那个大叔的家应该在三楼,"左,分支235"
Miko,哦哟，这里一楼还有门房啊，很老派啊,左
45,门房,词典
Miko,那不是要上三楼还要经过门房通报一声？,左
Miko,这个感觉不太对...,左
,,
我,怎么了？,"右,选项,240"
我,有什么问题？,"右,选项,240"
,,
Miko,我总觉得我是偷偷看看的，要是大摇大摆经过门房，会不会有问题,"左,分支240"
Miko,难道我还要告诉他：是的，我就是来死掉的那个科学家的家里看看,左
Miko,对啊，我是认识他，不过见过一次之后，他就死掉了，而且他还涉及一个大阴谋哦,左
Miko,对啊，我这次来就是来看看有什么线索啊，说不定我可以查清楚背后的阴谋哦,左
Miko,没关系，不用客气，不用夸我，毕竟我最聪明对不对,左
,,
我,喂喂你话太多了哦,"右,选项,246"
我,你给自己加戏了,"右,选项,246"
,,
Miko,哼哼总之，我的意思是,"左,分支246"
Miko,我感觉不对,左
Miko,我定位还是很清楚的，偷偷摸摸的事情我最擅长了,左
Miko,我觉得我们最好还是低调点，你说呢,左
,,
我,我觉得倒没所谓,"右,选项,251"
我,怎么低调啊？,"右,选项,298"
,,
Miko,是么？那你意思是，我就正大光明地从正门上去？,"左,分支251"
,,
我,是啊这有什么问题,"右,选项,253"
我,你是不是有点害怕？,"右,选项,296"
,,
我,是啊这有什么问题,"右,选项,253"
我,你是不是有点害怕？,"右,选项,296"
,,
Miko,喂喂，你想清楚再给建议啊,"左,分支253"
Miko,你的建议可是关系到国民第一美少女的安危啊,左
,,
我,应该没什么危险吧,"右,选项,256"
我,你是很担心么？,"右,选项,298"
,,
Miko,好吧，既然你这么说了,"左,分支256"
Miko,那我就上去了！,左
Miko,你等等啊，到了跟你说,左
,对方已下线,中
,预计5分钟,"中,0,等待,5"
,对方已上线,中
Miko,嗯，我上来了,左
Miko,刚才在一楼门房，那个人问我了，我就跟他说我是房主的学生，来找他,左
Miko,他也没说什么，应该不会有事吧,左
Miko,不过现在的问题是我怎么进去啊,左
Miko,房门关着，我总不能再去叫门房给我开门吧,左
Miko,嗯，等等，我想到一个办法,左
,对方已下线,中
,预计6分钟,"中,0,等待,6"
,对方已上线,中
Miko,哈哈哈我进来了,左
Miko,这种老式房子的锁最好开了，你只要有一张硬的卡片，门锁又不是很紧,左
Miko,找对位置，往门缝里捅一捅就可以打开了,左
Miko,嗯，这个客厅还是挺别致的，都是古家私啊,左
Miko,书、摆设、沙发、地毯，都挺协调的，这个大叔还是很有品位的,左
Miko,那么我先从哪里看起呢？,左
Miko,也不知道到底要找些什么,左
Miko,我还是,左
,对方已下线,中
,预计3分钟,"中,0,等待,3"
,对方已上线,中
Miko,不对，我觉得不对,左
Miko,那个门房难道不知道大叔已经死了么？,左
Miko,为什么我说我来找他，门房都没有说什么，也没有表现出惊讶啊,左
Miko,正常情况难道不是应该说：你找他干嘛，他都已经不在啊,左
,,
我,你这样说也有道理啊,"右,选项,283"
我,不会吧你是不是太敏感了啊,"右,选项,283"
,,
Miko,我擦,"左,分支283"
Miko,有问题,左
Miko,我要赶紧跑，说不定就完蛋了,左
,,
我,往哪儿跑啊你,"右,选项,286"
我,那你赶紧啊,"右,选项,286"
,,
Miko,我屮艸芔茻,"左,分支286"
Miko,都怪你的瞎建议啊，我就不该这么粗心大意,左
Miko,赶紧的,左
,对方已下线,中
,预计2分钟,"中,0,等待,2"
,对方已上线,中
Miko,有人！,左
,,
我,是谁？,"右,选项,293"
我,赶紧跑啊！,"右,选项,293"
,,
,信息未送达,"中,分支293"
,对方账号不存在或已注销,中
BE,BE,BE
,,
Miko,这不是怕不怕的问题啊,"左,分支296"
Miko,没必要暴露自己啊,左
Miko,反正我觉得不能从正门上去,"左,分支298"
Miko,毕竟谁知道这房子里都有谁啊,左
Miko,我总不能大摇大摆地去说我找谁吧,左
,,
我,那你怎么上去,"右,选项,302"
我,有别的办法么？,"右,选项,302"
,,
Miko,我觉得吧，这样的老房子后面应该都有消防楼梯的,"左,分支302"
Miko,不如去后面看看,左
Miko,嗯，我先去看看,左
,对方已下线,中
,预计2分钟,"中,0,等待,2"
,对方已上线,中
Miko,果然吧,左
Miko,这房子后面真的有消防楼梯的，不过都好老旧了哦，要是小公主什么的肯定爬不上来哦,左
Miko,波斯王子时之砂玩过没有，爬墙无敌啊,左
46,波斯王子时之砂,词典
Miko,不过咧，现在有个问题了,左
Miko,他家的窗户关着的啊，虽然是老式的那种升降窗，不过也是锁着的哦,左
Miko,我摇了摇，窗缝有点松，但还是拉不起来,左
,,
我,你有没有什么硬的卡片,"右,选项,315"
我,找点什么工具,"右,选项,317"
,,
Miko,卡片？,"左,319,分支315"
,,
Miko,工具？什么工具？,"左,分支317"
Miko,你这样说我就想起来了,"左,分支319"
,对方已下线,中
,预计4分钟,"中,0,等待,4"
,对方已上线,中
Miko,好的，我真聪明,左
Miko,我已经在房间里了,左
Miko,一张小小的卡片就可以解决问题,左
Miko,老式门窗的锁啊，拿一张薄薄的但有点硬度的卡片，往窗缝里锁舌的位置塞进去，活动几下就能把锁舌顶起来了,左
,,
我,还不是我提醒你！,"右,选项,328"
我,你的撬锁技能也是点亮的么？！,"右,选项,332"
,,
Miko,好啦好啦，感谢你！,"左,分支328"
Miko,你是最厉害的NPC！,左
47,NPC,词典
Miko,你最棒了！,左
,,
我,你才npc呢,"右,选项,339"
我,说什么呢你,"右,选项,339"
,,
Miko,是你的撬锁技能点亮了！,"左,分支332"
Miko,不是你教唆我怎么撬锁的么？,左
Miko,放心，我不会跟警察说的,左
Miko,我翻墙，你撬锁，我们是好搭档嘛,左
Miko,Italian Job,左
48,Italian Job,词典
Miko,哈哈哈,左
,,
我,呸！,"右,选项,339"
我,你你你！,"右,选项,338"
,,
Miko,我我我,"左,分支338"
Miko,哈哈哈哈哈别生气嘛,"左,分支339"
Miko,给你讲啊，我这里有一点点状况：我的卡丢了,左
Miko,拿来撬锁的卡，小艾姐家的门禁卡,左
Miko,刚刚把窗户锁打开，手一滑，掉下去了，我也不可能又爬下去捡吧,左
Miko,掉到楼下哪里也看不见，三层楼的消防楼梯，太麻烦了,左
,,
我,你总是丢三落四的啊,"右,选项,345"
我,东西丢了会出问题的吧？,"右,选项,347"
,,
Miko,这也不能怪我吧，又要爬消防梯又要撬锁,"左,分支345"
Miko,我很忙的好吗！,左
Miko,那也没办法了，回家总有办法的,"左,分支347"
Miko,眼下这房间里看看有什么线索才最重要,左
Miko,嗯，这个客厅还是挺别致的，都是古旧家私啊,左
Miko,书、摆设、沙发、地毯，都很精致啊，都是淘来的中古货啊，这个大叔还是很有品位的,左
Miko,那么我先从哪里看起呢？,左
Miko,也不知道到底要找些什么,左
Miko,我先到处翻翻吧,左
,对方已下线,中
,预计5分钟,"中,0,等待,5"
,对方已上线,中
Miko,我发现一个问题啊,左
Miko,这屋子里看上去整整齐齐干干净净，就是很简单的几个月没人住的样子,左
Miko,但是我觉得不太对,左
,,
我,哪里不对了？,"右,选项,361"
我,有什么问题？,"右,选项,363"
,,
Miko,就是不太对,"左,365,分支361"
,,
Miko,也没有什么特别的问题,"左,365,分支363"
,,
Miko,就好像有人来彻底打扫过一遍，收拾得干干净净的样子,"左,分支365"
Miko,就像什么，怎么说？,左
Miko,像样板间一样，你懂我意思吧？,左
Miko,一点人的痕迹都没有,左
,,
我,是因为你住得很乱吧,"右,选项,370"
我,这又有什么问题？,"右,选项,371"
,,
Miko,哎呀别吵,"左,分支370"
Miko,我的意思是，肯定有人在之后来这房间彻底收拾了一下,"左,分支371"
Miko,是来找什么东西么？,左
Miko,还是已经拿走了什么东西啊？,左
Miko,我感觉这地方已经被清洗过了一样,左
,,
我,你再看看其他地方呢,"右,选项,376"
我,有没有什么遗漏的？,"右,选项,376"
,,
Miko,嗯，貌似是没有了，我也说不上来,"左,分支376"
Miko,我反正是到处都看过了，没什么有价值的线索,左
Miko,倒是满满一墙的书架啊,左
Miko,好多书啊，大叔果然是知识分子啊,左
Miko,我擦，都是些物理学的书啊，看也看不懂,左
Miko,感觉跟我爸的书房一样，真要命,左
Miko,咦,左
,,
我,咦什么？,"右,选项,384"
我,看到什么了,"右,选项,384"
,,
Miko,有一本不是物理书哦,"左,分支384"
Miko,《傅科摆》,左
Miko,这书名字好熟啊,左
,,
我,不就是图书馆...,"右,选项,388"
我,你读过？,"右,选项,394"
,,
Miko,对哦！我想起来了！,"左,分支388"
Miko,上次在图书馆，还书机里的一堆书，其中有一本就是这个啊！,左
Miko,不过，那一堆都是意大利文学柜的书嘛，这也很正常啊,左
Miko,这本书有什么奇怪的啊？,左
Miko,你等等，我先看看,"左,400"
,,
Miko,这也是那个艾柯写的小说啊，虽然名字是物理名词，不过内容却是一个推理小说哦,"左,分支394"
Miko,我倒是没有完整读过不过我爸给我讲过,左
Miko,我爸很喜欢的，说是知识面非常深厚，很艰深的,左
Miko,嗨呀，我上次不是还跟你吐槽过嘛，哲学家什么的写起来推理小说来很可怕的很,左
Miko,不管了，我先看看这书,"左,400"
,,
,对方已下线,"中,分支400"
,预计4分钟,"中,0,等待,4"
,对方已上线,中
Miko,我发现一个东西,左
Miko,书里夹着一个东西,左
Miko,是一张银行对账单,左
Miko,是一个叫西莱尔科技的公司的银行汇入对账，收款人就是这位大叔,左
49,西莱尔科技,词典
Miko,金额还不小呢,左
Miko,时间的话...我想想,左
Miko,大概就是我爸出事那之后哦,左
Miko,不太明白,左
Miko,这算什么，大叔赚外快？,左
,,
我,没那么简单吧,"右,选项,413"
我,或许是什么费用？,"右,选项,413"
,,
Miko,不过，背面还有些手写的字,"左,分支413"
Miko,这个大叔的字...,左
Miko,好乱哦...,左
Miko,这个字应该是英文,左
Miko,ul?,左
Miko,ui?,左
Miko,ultimate,左
Miko,reality,左
Miko,ultimate reality，应该是这个吧,左
Miko,最后的真实？终极真实？,左
Miko,啥意思啊？,左
,,
我,有点晕了,"右,选项,425"
我,感觉像什么口号啊,"右,选项,425"
,,
Miko,是啊，还有个手写的看不清,"左,分支425"
Miko,这是文字还是图案啊,左
Miko,有点像大写的M，不过中间是交叉的，有点像两个缺少横线的A交叉在一起,左
Miko,或者说，像两个倒着的V，然后中间的脚再交叉,左
Miko,反正就这个意思吧，然后外面画了个圆,左
Miko,感觉像什么徽章啊,左
Miko,嗯嗯，不管什么吧，总觉得有什么意义,左
Miko,这屋子里其他好像也没有什么了,左
Miko,我觉得我也不能待太久，不知道会有什么事,左
Miko,还是赶紧溜了,左
,,
我,赶紧走吧别出事,"右,选项,446"
我,再找找啊,"右,选项,436"
,,
Miko,再找找？好像也没什么了哦,"左,分支436"
,对方已下线,中
,预计5分钟,"中,0,等待,5"
,对方已上线,中
Miko,的确是没啥有价值的了,左
Miko,他家的信箱里一大堆过期信件啊，都是什么水电网费的账单、催缴单什么的,左
Miko,还有什么健身房、红酒俱乐部的会员信什么的,左
Miko,尊敬的贵宾，您在鄙俱乐部的会籍即将到期...blahblahblah,左
Miko,看来大叔的业余生活也挺丰富的,左
Miko,其他就没啥了,左
Miko,那我赶紧走了,"左,分支446"
Miko,也算是有点收获了,左
Miko,回家再跟你聊,左
,对方已下线,中
,预计25分钟,"中,0,等待,25"
,对方已上线,中
Miko,嗨呀，我到家了,左
Miko,真是累死我了,左
,,
我,你怎么进到门啊？,"右,选项,455"
我,你的门禁卡呢？,"右,选项,455"
,,
Miko,我多厉害啊，没有门禁卡也能进门,"左,分支455"
Miko,嘻嘻，不就是卖一下萌嘛,左
Miko,我在小艾姐这里住了这么久，大堂的门卫我都认识啊，只需要悄悄地拜托拜托一下，不就可以了嘛,左
Miko,毕竟我这么可爱对不对,左
,,
我,哼,"右,选项,460"
我,并没有觉得可爱,"右,选项,463"
,,
Miko,哼什么哼,"左,分支460"
Miko,这是事实,"左,466"
,,
Miko,你真的该打了...,"左,分支463"
Miko,怎么说话呢！,左
Miko,！(｀Д′),"左,分支466"
Miko,不跟你计较了,左
Miko,哎，小艾姐真是忙啊，给我留了个字条,左
Miko,说她下午回来已经做过饭吃了，给我留了好吃的，然后去餐厅兼职了，又要忙到深夜喽,左
Miko,人啊，总是有很多种啊，有些人忙得要死，有些人就很悠闲啊,左
,,
我,你那不叫悠闲，你那叫懒吧,"右,选项,472"
我,说的就是你吧,"右,选项,472"
,,
Miko,你是没有看到我勤奋的时候啊,"左,分支472"
Miko,我认真起来的时候很吓人哦，只是看对待什么事情了,左
Miko,像我爸那样，每天都对着我凶，我就偏不，我就偏要懒给你看啊,左
Miko,悠闲给你看啊,左
Miko,有本事你饿死我啊,左
Miko,你饿得死我吗，我自己会生活,左
,,
我,是是是你能干,"右,选项,479"
我,又去拜托拜托么,"右,选项,479"
,,
Miko,闭嘴啦你,"左,分支479"
Miko,哎哎不说这些了，我跟你说,左
Miko,现在我分析这个状况是这样,左
Miko,我觉得那个大叔在研究所和我爸共事的时候，或者之后吧，反正那段时间还在跟外面的人有关系，可能就是那个西奥什么的,左
Miko,也许是为了赚钱吧，肯定跟他们的研究内容有关系,左
Miko,后来我爸退出，被绑架，之后研究就停顿了，反正我爸知道的是停下来了,左
Miko,但实际上呢，我觉得他们私底下还在继续研究,左
Miko,而且我爸退出，那个大叔就是负责人了,左
Miko,所以我觉得这个西莱尔科技很重要，这个公司到底在干嘛，我觉得要去搞清楚,左
我,你有什么办法？,右
Miko,办法嘛，总是人想出来的嘛,"左,分支492"
Miko,你也要帮我想啊,左
Miko,走在未知的道路上，不许停也不能回头,语音
Miko,领我摆脱困境的，不是你吗？,左
,,
我,你哪儿学的这些话啊,"右,选项,498"
我,不领不领,"右,选项,502"
,,
Miko,哈哈哈哈,"左,分支498"
Miko,这两句话不错吧,左
Miko,我就觉得这两句话很好，时刻可以提醒自己呢,"左,506"
,,
Miko,你敢！,"左,分支502"
Miko,第一次回了我的信息，你就签订契约了哦,左
Miko,要一直跟着我，给我出主意，不然你死了,左
Miko,好吧，先不说了,"左,分支506"
Miko,我准备先美美吃一顿，然后看看那本《傅科摆》，说不定小说也有什么线索呢,左
,,
我,啊傅科摆？！,"右,选项,509"
我,你把书带回来了？！,"右,选项,509"
,,
Miko,对啊，这么重要的东西，我怎么会放过,"左,分支509"
Miko,顺手一拿，就带回来了呀,左
,,
我,又偷...,"右,选项,512"
我,服了你了,"右,选项,512"
,,
Miko,吃吃吃，看小说，不知道有多舒服啊,"左,分支512"
Miko,略略略略略,左
Miko,我晚点再跟你聊哈,左
,对方已下线,中
,预计4小时,"中,0,等待,240"
,对方已上线,中
Iris,请问你在吗？,左
Iris,抱歉打搅，如果你收到请回复我。,左
,,
我,搞什么啊你,"右,选项,521"
我,吃个饭需要这么久吗？,"右,选项,521"
,,
Iris,抱歉，我不是Miko。,"左,分支521"
Iris,可能你听她说过，我是她朋友，我叫Iris。,左
Iris,请问你是她那个神秘的网友吗？,左
,,
我,啊？！小艾...姐,"右,选项,525"
我,是啊...我是,"右,选项,525"
,,
Iris,我想问你几个问题，可以吗？,"左,分支525"
