我,医生说的完全听不懂啊...,"右,选项,132"
我,那按照医生说的应该是可以治好的呀,"右,选项,130"
,,
Miko,好像是,"左,133,分支130"
Miko,我也完全听不懂，可是我妈又不肯解释给我听,"左,分支132"
Miko,我总觉得我妈有什么事情瞒着我，没有告诉我的,"左,分支133"
Miko,我也不知道她说的是不是真的，还是只是不想我担心,左
Miko,之前还在家的时候就觉得我妈的病越来越严重，头发开始大把大把地掉,左
Miko,现在来了医院，也是全身都没有力气，又变得很容易打瞌睡,左
Miko,但是她醒来的时候又觉得她会随时就晕过去,左
Miko,唉，我真的不知道该怎么办了,左
,,
我,别灰心啊，现在只要相信医生就好了,"右,选项,140"
我,所以你要好好陪在你妈妈身边啊,"右,选项,140"
,,
Miko,嗯嗯，现在也只能这样了...,"左,分支140"
Miko,现在我只要把我能做的都做好了，然后好好陪着我妈,左
Miko,剩下的就看医生刚刚说的那些治疗有没有用了,左
Miko,我妈现在又睡着了，我要下去一楼拿药啦,左
Miko,等一下再找你,左
,对方已下线,中
,预计4分钟,"中,0,等待,4"
,对方已上线,中
Miko,现在我在走楼梯下去一楼大厅,左
Miko,有点害怕,左
,,
我,走楼梯？,"右,选项,151"
我,???,"右,选项,151"
,,
Miko,我妈的病房在3楼，我就走楼梯下去啦,"左,分支151"
Miko,三楼这个楼梯门竟然也是坏的，只能打开一半的门,左
Miko,进来楼梯更可怕，楼梯里灯光暗暗的，周围又没有人，有点阴森森的感觉,左
Miko,本来我想搭电梯的，但是这里的电梯更可怕,左
Miko,这个医院是修道院改建的，建筑虽然很有美感啦，就是有点旧了，这些什么设施也用了好久,左
Miko,电梯也是那种老式电梯，搭的时候超级晃，站稳都要费力气,左
Miko,它在运作的时候还能听到吱呀吱呀的声音，感觉它随时都要往下掉,左
,,
我,是不是有种电梯惊魂的感觉？,"右,选项,159"
我,修道院是怎么样的？,"右,选项,176"
,,
Miko,喂你别吓我啊！本来就有点害怕了...,"左,分支159"
Miko,医院就是聚集了各种负能量的地方，想想就觉得有点不舒服,左
Miko,我真的不喜欢医院,左
Miko,你还记得我上次来的时候搭错电梯吗,左
,,
我,记得啊,"右,选项,164"
我,你不是搭去负二层了嘛,"右,选项,164"
,,
Miko,负二层那里更可怕，灯暗暗的还一闪一闪的,"左,分支164"
Miko,现在回想起来还是觉得怪怪的，简直就是鬼故事的发生场景嘛！,左
Miko,而且这里还是中世纪修道院改建的，我总觉得分,左
Miko,分钟就会有一群修士拿着十字架从地底下蹦出来...,左
Miko,反正我是不会再去那种地方了，太恐怖了,左
,,
我,看来你真的很胆小呢,"右,选项,170"
我,原来你怕鬼啊？,"右,选项,170"
,,
Miko,才没有！我我我我我才不怕呢...,"左,分支170"
Miko,我可是个唯物主义者，这个世界上才没有鬼呢！,左
Miko,这种不存在的东西，有什么好怕的！我连看《咒怨》都没在怕的！,左
100,咒怨,词典
Miko,好了好了，关于鬼故事的话题就到此为止，我们说点别的吧,左
,,
我,好好好，我们说别的,"右,选项,175"
我,那你说说修道院是什么样子的,"右,选项,176"
,,
Miko,嗯，这里是修道院改建的，很有中世纪的艺术感哦,"左,分支175"
Miko,就像悔尔克修道院那样的啊，不过这个小得多啦，而且里面的摆设也没有梅尔克修道院那么气派,"左,分支176"
101,梅尔克修道院,词典
Miko,改建成医院之后，结构也很简单，跟普通的医院差不多的,左
Miko,中间一条长长的走廊，走廊两侧是病房,左
Miko,电梯和楼梯在中间，两个厕所分别在走廊的尽头,左
Miko,虽然建筑的格局差不多，但是里面的装饰还是差很远的,左
,,
我,梅尔克修道院是什么啊？,"右,选项,182"
我,我还是想像不出来是什么样子...,"右,选项,182"
,,
Miko,梅尔克修道院你不知道吗？,"左,分支182"
Miko,有一本很有名的书叫做《玫瑰的名字》，它的灵感来源就是梅尔克修道院啊,左
Miko,这本书的作者叫什么来着,左
Miko,我有点忘记了...,左
,,
我,是不是艾柯？,"右,选项,187"
我,我记得好像是艾柯吧...,"右,选项,187"
,,
Miko,啊对，就是艾柯,"左,分支187"
Miko,他还有一本书叫做《傅科摆》，我爸很喜欢他这两本书,左
Miko,原来你也知道他啊，你也看他的书吗？,左
,,
我,我只是听说过...,"右,选项,191"
我,以前因为某件事才知道他的...,"右,选项,191"
,,
Miko,我还以为你跟我爸一样喜欢看他的书呢,"左,分支191"
Miko,其实我也看过一点，不过实在是太难懂了，我就放弃了,左
Miko,哎，怎么突然就岔开话题了,左
Miko,我们不是正在聊这间医院的构造吗，我还没说完呢,左
Miko,普通的医院就是冰冷的仪器和白茫茫一片，一点生气都没有,左
Miko,虽然没有梅尔克修道院那种巴洛克风格的旋转楼梯，但是这里也有穹顶，天花板上面也有壁画呢,左
102,巴洛克风格,词典
Miko,而且这里有很多大石柱，上面还有浮雕，窗户也是那种拱形的窗,左
Miko,站在这里有一种穿越回到中世纪的感觉，就是那种庄重肃穆的感觉,左
Miko,站在穹顶下闭上眼睛，整个人都放松下来了,左
Miko,这种古朴又壮观的建筑你不觉得很棒吗？,左
,,
我,好像很壮观的样子...,"右,选项,202"
我,听起来很适合拍电影啊...,"右,选项,202"
,,
Miko,那你下次有机会一定要去修道院看看，站在里面一定能感受清楚的,"左,分支202"
Miko,而且中世纪的建筑都是很值得一看的，去了你一定不会后悔的！,左
Miko,我到一楼啦，我要去排队拿药了,左
Miko,等一下找你,左
,对方已下线,中
,预计8分钟,"中,0,等待,8"
,对方已上线,中
Miko,排队拿药的人好多啊，不过隔壁排队挂号的人更多,左
Miko,我听到他们说最近因为头痛，心悸来看病的人很多,左
Miko,也不知道是流感还是怎么回事，来看这种病的人越来越多,左
Miko,希望不是什么传染病吧...,左
,,
我,感觉不像是传染病,"右,选项,214"
我,你妈妈不是也会头痛吗？,"右,选项,218"
,,
Miko,好像不太对，但也不知道什么情况,"左,分支214"
Miko,哎...你等等，就要轮到我拿药了,"左,分支215"
Miko,回头再聊,"左,221"
Miko,是啊,"左,分支218"
Miko,不过应该跟这个没关系吧,"左,215"
,对方已下线,"中,分支221"
,预计7分钟,"中,0,等待,7"
,对方已上线,中
Miko,不好了！,左
Miko,好像有火灾！,左
Miko,火警警报也响了！,左
Miko,保安现在在疏散一楼的人了，大家都在往外跑了,左
,,
我,那你也赶紧逃啊！,"右,选项,229"
我,那你还在这里干嘛！,"右,选项,229"
,,
Miko,我妈还在楼上睡觉，我要上去带她一起,"左,分支229"
Miko,现在电梯不能用了，只能走楼梯了,左
Miko,我要带上我妈一起出去,左
,,
我,那你一定要小心点！,"右,选项,233"
我,别逞能！有事一定要求助！,"右,选项,233"
,,
Miko,嗯嗯，我会的,"左,分支233"
,对方已下线,中
,预计3分钟,"中,0,等待,3"
,对方已上线,中
Miko,到楼上了,左
Miko,我回到病房叫醒我妈，然后让她坐在轮椅上把她推出来了,左
Miko,现在还在3楼的走廊，大家都堵在这里出不去,左
Miko,医院每一层有两个逃生门，刚刚我下去的时候不是说有一半的门打不开嘛,左
Miko,所以现在所有人都在从那个只能打开一半的门出去，但是门太小了,左
Miko,很多人都挤在这里，都想抢着先出去,左
Miko,医生和护士在喊也没有用,左
,,
我,另一扇门呢？,"右,选项,245"
我,没有别的出口了吗？,"右,选项,245"
,,
Miko,另一扇逃生门被锁上了打不开,"左,分支245"
Miko,不快点出去的话，我怕我妈撑不住这么久,左
Miko,如果我妈在这里晕倒了，我...,左
Miko,我好害怕，现在该怎么办,左
,,
我,再等一下就能出去了,"右,选项,250"
我,那你想办法把另一个门打开,"右,选项,258"
,,
Miko,要再等一下吗？,"左,分支250"
Miko,可是这里这么多人，不知道要等到什,左
Miko,么时候,左
Miko,而且这些人一直推来推去的，很危险,左
Miko,真的没有别的办法了吗？,左
,,
我,我觉得还是等等吧,"右,选项,256"
我,那就只能去打开另外的门了,"右,选项,258"
,,
Miko,好吧，那我再等等吧,"左,267,分支256"
Miko,好，我去另外一扇门看看,"左,259,分支258"
,对方已下线,"中,分支259"
,预计6分钟,"中,0,等待,6"
,对方已上线,中
Miko,我推着我妈过来了，现在在这扇门前面,左
Miko,我试了，这个门就算用力也打不开，应该就是被锁上了,左
Miko,这个锁就是很普通的锁，就是一字锁孔的那种,左
Miko,问题是我也不会开锁啊，我要怎么把门打开？,左
,,
我,你看看你周围有东西能用吗,"右,选项,278"
我,你看看身上有东西能用吗,"右,选项,272"
,,
Miko,不行了，不能再继续在这里等了,"左,分支267"
Miko,出门这条队伍好像就根本没有动过,左
Miko,也不口道前面到底发生什么事了,左
Miko,我还是去另外一扇门那里看一下吧,"左,259"
Miko,能用的东西？,"左,分支272"
Miko,要用我身上的东西去开锁吗？,左
Miko,我怎么可能随身带着能开锁的东西啊,左
Miko,我现在就只有那几样东西啊，手机，钥匙，口香糖，棒棒糖...,左
Miko,要怎么用这些东西开锁啊？,左
,,
我,可以用口香糖！,"右,选项,282"
我,那附近有什么,"右,选项,278"
,,
Miko,我看看...,"左,分支278"
Miko,现在我周围只有消防栓和灭火器啊,左
Miko,难道要我那灭火器去砸门？,左
,,
我,要不你试试？,"右,选项,290"
我,说不定真的可以砸开,"右,选项,290"
,,
Miko,用口香糖怎么开锁啊？这种时候你不会在开玩笑吧？,"左,分支282"
Miko,你确定可以开吗？,"左,分支283"
Miko,虽然听起来不太靠谱，但是现在也没有其他办法了,左
Miko,我先去试试看能不能开吧,左
,对方已下线,中
,预计3分钟,"中,0,等待,3"
,对方已上线,中
Miko,我把门打开了！,"左,296"
,,
,对方已下线,"中,分支290"
,预计2分钟,"中,0,等待,2"
,对方已上线,中
Miko,我试了不行啊,左
Miko,灭火器太重了，我根本都拾不起来,左
我,那用口香糖吧,右
Miko,用口香糖怎么开锁啊？这种时候你不会在开玩笑吧？,"左,283"
,,
Miko,居然这样可以开锁？这是什么道理啊？口香糖+钥匙怎么可以开锁的啊,"左,分支296"
Miko,你怎么知道这些知识的啊？怎么感觉你怪怪的啊？！,左
Miko,等一下！我这里好忙，我先扶我妈下去了~,左
,对方已下线,中
,预计7分钟,"中,0,等待,7"
,对方已上线,中
Miko,呼~我安全了！我跟我妈都逃出来了,左
Miko,现在逃出来的病人都在医院大楼外面的花园里待着，等医院的通知,左
Miko,刚刚在三楼的时候真的太惊险了，现在想想还是觉得有点惊魂未定,左
,,
我,刚刚发生什么事了！,"右,选项,307"
我,到底怎么回事,"右,选项,307"
,,
Miko,刚刚我不是把门打开了嘛，然后那边的人看见这边的门开了跑过来这边抢着出去,"左,分支307"
Miko,我站在前面来不及反应就被好几个人推了一下，我一下子站不稳就摔倒了,左
Miko,不过还好有个护士姐姐也跑了过来，立刻就把我扶起来了,左
Miko,不然肯定要发生踩踏事件，我就死定了,左
Miko,现在想想都有点后怕，得缓一下才行,左
,,
我,那你们没受伤吧？,"右,选项,313"
我,我也得缓一下，心脏不太好了,"右,选项,313"
,,
Miko,我没受伤啦，我妈也没事,"左,分支313"
Miko,我开门的时候我妈一直坐在角落，所以那些人跑过来也没有撞到她,左
Miko,之后下楼梯的时候大家冷静下来了，也很有秩序，所以都没受伤,左
Miko,对不起啊让你担心了,左
Miko,但是我是第一次经历这种事，真的好慌张...,左
Miko,不过还好有你教我开锁，不过口香糖开锁是怎么回事啊？！,左
Miko,你是怎么知道这个方法的,左
,,
我,以前有个小姐姐教我的,"右,选项,321"
我,以后有个小姐姐教我的,"右,选项,321"
,,
Miko,咦，是吗？什么小姐姐啊？是你的好朋友吗？,"左,分支321"
Miko,你的朋友这么厉害啊？怎么好像就只有我什么都不会...,左
Miko,不过这次真的是被口香糖救了一命呢，不然我现在可能还困在里面呢,左
Miko,刚刚知道火灾，所有人都很惊慌地往外跑,左
Miko,也不知道现在大楼里面的情况怎么样了,左
,,
我,知道是哪里起火了吗？,"右,选项,329"
我,这场火灾很奇怪啊,"右,选项,327"
,,
Miko,对啊，我现在都还有点没反应过来呢,"左,分支327"
Miko,我连烟味都还没闻到，火警就响了,左
Miko,我听说是地下室起火了...,"左,分支329"
Miko,我出来的时候看见消防员刚好赶到，而且他们没过多久就出来了,左
Miko,应该是火不大，一下子就扑灭了，人员也都撤离了,左
Miko,不对！现在应该还有人在里面！,左
,,
我,你不是说所有人都出来了吗,"右,选项,334"
我,什么人现在还在里面？,"右,选项,334"
,,
Miko,我也是突然想起来，应该还有人,"左,分支334"
Miko,刚刚我从三楼逃到了一楼，人太多就在一楼的大厅堵住了,左
Miko,然后等着出医院大门的时候发现了一些奇怪的人！,左
Miko,我跟我妈在等着出去的时候，有一个人急匆匆地走过来，还撞到我了,左
Miko,然后我看了一下附近还有好几个这样的人,左
Miko,他们的样子都好奇怪啊,左
,,
我,他们也急着出去？,"右,选项,341"
我,哪里奇怪？,"右,选项,341"
,,
Miko,不是！他们不是往外走的,"左,分支341"
Miko,我们往医院外面走，他们却往里面走，所以才会撞到我的,左
Miko,而且地下都发生火灾了，不应该赶紧逃出去吗,左
,,
我,他们会不会是医生啊？,"右,选项,345"
我,说不定是院方派去清理现场的人,"右,选项,345"
,,
Miko,不是吧，怎么看他们都不像医院的人,"左,分支345"
Miko,虽然那些人穿着白大褂，但没有戴工牌，身上还一股烟味，肯定不是医院的人,左
Miko,这个医院的员工都是穿统一的制服，而且医院不能吸烟的啊,左
Miko,其他人也是一样，急匆匆地往里走，搞得很混乱，一句话都没说就走了,左
Miko,算了，不管了，现在最重要是我跟我妈都没事了,左
Miko,等到医院通知可以回去了，我就可以让我妈回去好好休息了,左
,,
我,嗯，最重要是你们都没事,"右,选项,352"
我,你也要好好休息一下啊,"右,选项,352"
,,
Miko,嗯嗯，我知道,"左,分支352"
Miko,你等一下，我要去看一下我妈的情况了,左
,对方已下线,中
,预计2分钟,"中,0,等待,2"
,对方已上线,中
Miko,糟了糟了糟了,左
Miko,我刚刚给我妈拿的药我忘在病房了,左
Miko,我怎么会这么笨！,左
Miko,现在要怎么办,左
,,
我,难道要回去病房拿药？,"右,选项,362"
我,你可以去问问医生啊,"右,选项,362"
,,
Miko,对！我就是这么想的,"左,分支362"
Miko,也不知道这里要待多久，我妈长时间不吃药又会发作,左
Miko,我一定要回去拿药,左
,对方已下线,中
,预计1分钟,"中,0,等待,1"
,对方已上线,中
Miko,我到大楼正门了，整栋大楼都被封住了，还拉了警戒带，里面还有保安在巡查,左
Miko,我想直接从大门进去可是正门也有保安守着,左
Miko,他不让我进去，还把我臭骂了一顿...,左
,,
我,有没有别的入口？,"右,选项,374"
我,再想想别的办法吧,"右,选项,372"
,,
Miko,现在大门都封住了,"左,分支372"
Miko,我还能有什么办法...,左
Miko,这里没有别的入口了啊，大门也进不去,"左,分支374"
Miko,厕所那边倒是没有保安，不过厕所那里没有门只有窗户啊,左
Miko,唉，到底要怎么办啊,左
,,
我,还有一个方法，你之前在学校也用过的,"右,选项,378"
我,我觉得翻窗户是个好办法,"右,选项,380"
,,
Miko,在学校用过的方法,"左,分支378"
Miko,你该不会说的是翻窗户吧？,左
Miko,你怎么总是怂恿我去翻窗户啊，这很危险的,"左,分支380"
Miko,学校那次现在想想还是有点怕,左
Miko,不行的不行的,左
,,
我,我觉得可以,"右,选项,384"
我,先试一试吧,"右,选项,384"
,,
Miko,好吧...那我先去厕所的窗户看一下,"左,分支384"
Miko,你等一下,左
,对方已下线,中
,预计4分钟,"中,0,等待,4"
,对方已上线,中
Miko,我翻进来了！,左
Miko,厕所的窗果然可以打开，好像这次翻窗户没那么难哦！,左
Miko,突然觉得自己好像获得了一个新技能！,左
Miko,明明一点都不可怕嘛，我以前怎么就这么胆小呢,左
,,
我,你以后可是翻墙小能手！,"右,选项,394"
我,你以后胆子大着呢！,"右,选项,394"
,,
Miko,以后？,"左,分支394"
Miko,你又说这些奇奇怪怪的话啦,左
Miko,搞得好像我们真的是在未来认识的一样,左
,,
我,确实是啊！,"右,选项,398"
我,是真的！,"右,选项,398"
,,
Miko,你还有心情开玩笑！,"左,分支398"
Miko,不跟你说了，我该上去拿药了,左
,对方已下线,中
,预计1分钟,"中,0,等待,1"
,对方已上线,中
Miko,完蛋了...,左
Miko,有人在外面,左
Miko,怎么办怎么办,左
Miko,我现在在3楼病房，拿到药了,左
Miko,外面走廊有脚步声，越来越近，是在巡楼的保安,左
Miko,我要不要直接冲出去然后逃走？,左
Miko,还是在这里躲一下？,左
,,
我,还是躲一下吧,"右,选项,411"
我,不要莽，躲好,"右,选项,411"
,,
Miko,嗯嗯,"左,分支411"
Miko,我在找有什么地方可以躲起来的,左
Miko,诶，有了！,左
,对方已下线,中
,预计2分钟,"中,0,等待,2"
,对方已上线,中
Miko,他走了！,左
Miko,真是吓出一身冷汗,左
Miko,原来就躲在床上也没事，盖着被子，他就看不到了，嘻嘻,左
Miko,还好我刚刚没有出去，不然肯定完蛋了,左
Miko,对了，我刚刚发现了一样东西,左
Miko,我躲在被子里的时候，我发现我妈的枕头底下放了一张照片,左
,,
我,什么照片这么神秘？,"右,选项,424"
我,照片干嘛放在枕头底下...,"右,选项,424"
,,
Miko,我也不知道我妈怎么想的，想看照片直接摆出来床头就好啦,"左,分支424"
Miko,就是一张我家和Eric家6个人的家庭合照，又没什么特别的,左
Miko,毕竟以前我们两家人...而现在...,左
,,
我,现在不是想这个的时候啦,"右,选项,428"
我,现在你要赶紧回去！,"右,选项,428"
,,
Miko,嗯嗯对，一不留神我又开始乱想了，现在赶紧出去才对,"左,分支428"
Miko,现在外面没有脚步声了,左
Miko,我要下楼了,左
,对方已下线,中
,预计5分钟,"中,0,等待,5"
,对方已上线,中
Miko,我到了一楼楼梯口这里，然后我发现...,左
Miko,我出不去了...,左
,,
我,什么鬼？,"右,选项,438"
我,又遇到人了？,"右,选项,438"
,,
Miko,有一个保安在厕所门口守着！估计是发现窗户被人打开了,"左,分支438"
Miko,这栋大楼一层基本都是办公区域，那些窗都是锁上的啊,左
Miko,没有别的地方可以出去了,左
Miko,怎么办怎么办，我要一直在这里等他走开我再过去吗,左
,,
我,不是有两个厕所吗！,"右,选项,443"
我,从另一个厕所翻出去啊,"右,选项,443"
,,
Miko,对哦！我怎么突然脑子短路了,"左,分支443"
Miko,一层楼有两个厕所，我是从大楼左边的厕所翻进来的,左
Miko,现在可以去右边的厕所翻出去啊,左
Miko,趁保安现在不注意，我要溜过去了,左
,对方已下线,中
,预计4分钟,"中,0,等待,4"
,对方已上线,中
Miko,我还没能出去！,左
Miko,我现在有种我已经出不去了的感觉了这里有人...,左
Miko,好像是今天撤离的时候我遇到的那群奇怪的人,左
Miko,我刚刚跑去右边的厕所的时候，发现楼梯那里有声音,左
Miko,然后我走过去楼梯看了一下，正好看见有人从地下走上来,左
,,
我,他们去地下干什么？,"右,选项,456"
我,他们现在在干嘛？,"右,选项,456"
,,
Miko,我也不知道啊,"左,分支456"
Miko,刚刚看到他们的时候吓我一跳，我就赶紧躲在旁边的病房,左
Miko,我在这里偷偷看一下他们在干嘛好了,左
,对方已下线,中
,预计2分钟,"中,0,等待,2"
,对方已上线,中
Miko,我不知道他们是不是在偷东西，反正他们现在在从地下室里面搬东西出来好多东西啊,左
Miko,我看一箱箱搬出来的，一沓一沓的纸，应该是什么资料吧？,左
Miko,还有一些机器和瓶瓶璀罐，好像是一些化学试剂和药品，不和道是用来干嘛的,左
Miko,上次去地下还是空空的啊，难道是在下面新建了科室？,左
,,
我,哪家医院会在地下治病啊,"右,选项,467"
我,大概又是他们了,"右,选项,474"
,,
Miko,就是啊，应该没有人在地下治病的吧,"左,分支467"
Miko,我上次下去地下的时候，看到的都是一间间的像办公室,左
Miko,而且还是空空的，什么东西都没有，更加没有他们搬出来的那些东西啊,左
Miko,这些东西应该是上次之后才搬进去的吧？,左
Miko,这些人神神秘秘的，地下说不定还有什么古怪的东西,左
Miko,你知道什么了,"左,分支474"
我,先静观其变,右
Miko,他们在说话！,"左,分支472"
,对方已下线,中
,预计3分钟,"中,0,等待,3"
,对方已上线,中
Miko,我听到有个人在骂其他人...,左
Miko,说这次火灾是很严重的失误，监管大人很生气,左
Miko,说这些资料很重要，要是敢出差错，监管大人不会放过你,左
Miko,这个人好凶啊...,左
,,
我,监管大人是什么啊？,"右,选项,485"
我,医院有监管这个职位？,"右,选项,484"
,,
Miko,医院怎么可能有监管这个职位啦,"左,分支484"
Miko,虽然我也不知道监管是什么,"左,分支485"
Miko,但是听他们这么说，好像大家都很怕那个监管的样子,左
Miko,感觉好像很神秘啊,左
